"Name,Checked Out By,Checked Out In,Revision,Modified,Doc ID"
"084.711.004,hen.b,MNENG-HENB-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\TR - מחלקת טרנסדיוסר\pulsion assembling line\conveyor for uv oven,-,24/11/2022 13:25:02,"
"084.711.005,hen.b,MNENG-HENB-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\TR - מחלקת טרנסדיוסר\pulsion assembling line\conveyor for uv oven,-,24/11/2022 13:25:02,"
"VITI TE UNI 5739_M8x20 UNI 5739,hen.b,MNENG-HENB-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\TR - מחלקת טרנסדיוסר\pulsion assembling line\conveyor for uv oven,-,24/11/2022 13:25:02,"
"CH06P_DX,hen.b,MNENG-HENB-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\TR - מחלקת טרנסדיוסר\pulsion assembling line\conveyor for uv oven,-,24/11/2022 13:25:02,"
"balof-2,hen.b,MNENG-HENB-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\TR - מחלקת טרנסדיוסר\מערך ייצור כללי - 08\קבצי מידול של המערך\מסוע,-,11/04/2018 10:39:23,"
"mobata77941,hen.b,MNENG-HENB-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\TR - מחלקת טרנסדיוסר\pulsion assembling line\sensor gluing\moving base\base gluing\table for robot\PDF,,10/01/2023 13:27:48,"
"מע12תח66989,hen.b,MNENG-HENB-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\TR - מחלקת טרנסדיוסר\מערך ייצור כללי - 08\12 - תחנה מס' 12 בדיקה חשמלית\תחנת בדיקת מיקום וסגירת בסיס,-,16/12/2021 16:38:29,"
"J0072877166,hen.b,MNENG-HENB-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\HD - דלתון הרכבה חצי אוטומטית\J0 - מתקנים כלליים\07 - CSTD\28-silicon doseing devaice,-,17/01/2023 13:43:32,"
"סטטוס ומעקב השלמות אימותיי תיכון למוצרי אלכם,hillel.y,ENG-HILLELY-HP   C:\ePDM_Elcam\Projects\Non Projects Activities\ACT-0653-Elcam V&V Gaps Cover,-,02/02/2023 15:01:17,Doc-246283"
"elcam part quote-body-1.STEP,hillel.y,""ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ EDWARDS LIFESCIENCES, LLC -New Longer Body 3W STP-12-2022\new models"",,13/12/2022 11:03:50,"
"OLAV 2.1,hillel.y,ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ VYGON -VYGON OLAV customization-12-2022\models\olav 2.0,1,01/01/2023 14:06:34,Doc-271297"
"PSE-0217821-011B Qimo femelle P0.STEP,hillel.y,ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ VYGON -VYGON OLAV customization-12-2022\models\VYGON Models,,23/01/2023 18:52:47,"
"PRJ-0674-Snap Plate for Bonded Manifold-Project Charter,hillel.y,ENG-HILLELY-HP   C:\ePDM_Elcam\Projects\PRJ-0674-Snap Plate for Bonded Manifold\1-Design & development planning\Project initiation - Project Charter,-,02/01/2023 16:22:42,Doc-271834"
"PSE-0217821-011B Qimo femelle P1.STEP,hillel.y,ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ VYGON -VYGON OLAV customization-12-2022\models\VYGON Models,,23/01/2023 18:52:53,"
"220705-1,hillel.y,ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ VYGON -VYGON OLAV customization-12-2022\models,1,01/01/2023 14:06:07,Doc-271041"
"elcam part quote-body-2-a.STEP,hillel.y,""ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ EDWARDS LIFESCIENCES, LLC -New Longer Body 3W STP-12-2022\new models"",,22/12/2022 12:05:17,"
"PRJ-0674-Snap Plate for Bonded Manifold-Documentation Check List,hillel.y,ENG-HILLELY-HP   C:\ePDM_Elcam\Projects\PRJ-0674-Snap Plate for Bonded Manifold\6-Design transfer\Documentation Check List,-,29/01/2023 17:29:43,Doc-274013"
"Qimo femelle P1-connected,hillel.y,ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ VYGON -VYGON OLAV customization-12-2022\models\VYGON Models,1,23/01/2023 18:57:36,Doc-273660"
" EDWARDS LIFESCIENCES, LLC -New Longer Body 3W STP-12-2022- טופס סקר חוזה ,hillel.y,""ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ EDWARDS LIFESCIENCES, LLC -New Longer Body 3W STP-12-2022"",1,16/01/2023 15:59:34,Doc-270371"
"VYGON-1,hillel.y,ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ VYGON -VYGON OLAV customization-12-2022\models,1,01/01/2023 14:06:05,Doc-271027"
"Qimo femelle P0-not connected,hillel.y,ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ VYGON -VYGON OLAV customization-12-2022\models\VYGON Models,1,23/01/2023 18:58:58,Doc-273662"
"elcam part quote-body-2-a,hillel.y,""ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ EDWARDS LIFESCIENCES, LLC -New Longer Body 3W STP-12-2022\new models"",1,22/12/2022 09:08:04,Doc-271341"
"PRJ-0548-LB Safe (TRITAN) STP-Project Charter,hillel.y,ENG-HILLELY-HP   C:\ePDM_Elcam\Projects\PRJ-0548-LB Safe (TRITAN) STP\1-Design & development planning\Project initiation - Project Charter,C,23/03/2022 09:39:52,Doc-081239"
"elcam part quote-body-2,hillel.y,""ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ EDWARDS LIFESCIENCES, LLC -New Longer Body 3W STP-12-2022\new models"",1,12/12/2022 12:59:06,Doc-270707"
"522319-short-6.25,hillel.y,""ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ EDWARDS LIFESCIENCES, LLC -New Longer Body 3W STP-12-2022\old models"",1,07/12/2022 12:27:36,Doc-270561"
"583388-1,hillel.y,""ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ EDWARDS LIFESCIENCES, LLC -New Longer Body 3W STP-12-2022\new models"",1,12/12/2022 12:59:07,Doc-270715"
"elcam part quote-body-2.STEP,hillel.y,""ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ EDWARDS LIFESCIENCES, LLC -New Longer Body 3W STP-12-2022\new models"",,13/12/2022 11:04:22,"
"elcam part quote.STEP,hillel.y,""ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ EDWARDS LIFESCIENCES, LLC -New Longer Body 3W STP-12-2022\new models"",,08/12/2022 11:05:52,"
"elcam part quote-body-1,hillel.y,""ENG-HILLELY-HP   C:\ePDM_Elcam\Documents\Sales\Contract Review\ EDWARDS LIFESCIENCES, LLC -New Longer Body 3W STP-12-2022\new models"",1,12/12/2022 12:59:05,Doc-270685"
"Production-526009-SP-26-01-2023-3,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,26/01/2023 07:35:05,Doc-273862"
"Production-526009-sp-26-01-2023-4,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,26/01/2023 07:37:33,Doc-273863"
"Production-526009-sp-01-02-2023-4,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,01/02/2023 11:25:38,Doc-274237"
"Production-526009-SP-26-01-2023-,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,26/01/2023 07:25:38,Doc-273860"
"Production-526009-sp-26-01-2023-5,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,26/01/2023 07:38:15,Doc-273864"
"Production-526009-sp-01-02-2023-3,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,01/02/2023 11:25:10,Doc-274236"
"Production-526009-sp-01-02-2023-2,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,01/02/2023 11:21:07,Doc-274234"
"Production-526009-sp-08-02-2023-2,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,08/02/2023 15:31:38,Doc-274871"
"Production-526009-SP-08-02-2023-3,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,08/02/2023 15:33:25,Doc-274872"
"Production--1W-23-11-2022-,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-,1,23/11/2022 11:35:58,Doc-269075"
"Production-522116-1W-05-12-2022-,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הרכבה\Production-522116,1,05/12/2022 14:36:59,Doc-270360"
"Production-531118--01-02-2023-,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-531118,1,01/02/2023 06:58:05,Doc-274210"
"Production-150214--16-01-2023-,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\דלתון חצי אוטו\Production-150214,1,16/01/2023 10:02:51,Doc-273294"
"Production-531118-snap-30-01-2023-,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-531118,1,30/01/2023 13:51:32,Doc-274136"
"Production-531116-SNAP-18-01-2023-,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-531116,1,18/01/2023 12:02:07,Doc-273505"
"Production-526009-sp-26-01-2023-2,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,26/01/2023 07:33:42,Doc-273861"
"Production-526009-sp-01-02-2023-,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-526009,1,01/02/2023 08:22:19,Doc-274216"
"Production-522116-1w-10-01-2023-3,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-522116,1,10/01/2023 12:09:53,Doc-272155"
"Production-522116-1w-10-01-2023-2,ibtisam.m,INJ-IBTISAM   C:\ePDM_Elcam\Documents\Measurements\הזרקה\Production-522116,1,10/01/2023 12:00:52,Doc-272152"
"אתרעות על תחזוקה מונעת מחלקת הזרקה  V1,ihsan.z,IT-IHSAN-HP   C:\ePDM_Elcam\Software Documentation\SSRS\אתרעות על תחזוקה מונעת מחלקת הזרקה,1,22/03/2022 11:03:25,Doc-253444"
"בדיקת מאפיין לקוח בהזמנות,ihsan.z,IT-IHSAN   C:\ePDM_Elcam\Software Documentation\SSRS\דוח התראה לתשתית APS,,11/02/2021 11:08:54,"
"Creat UPI - WMS,ihsan.z,IT-IHSAN   C:\ePDM_Elcam\Software Documentation\Movex\Change Management M3\Mobile\Creat UPI - WMS,1,27/04/2021 08:23:53,Doc-224223"
"PRJ-0670-Flexi-Q EAI 100 for Epinephrine-Product Specification,ilan,E3D-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0670-Flexi-Q EAI 100 for Epinephrine\2-Design input\Product Specifications,-,28/07/2022 16:45:08,Doc-263956"
"Draft Minutes from Alembic  Elcam E3D Meeting of 12 December 2022,ilan,E3D-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0670-Flexi-Q EAI 100 for Epinephrine\3-Design reviews\Meeting minutes & Correspondences,-,25/12/2022 15:56:02,Doc-271447"
"Device operation stages 10012023,ilan,E3D-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0670-Flexi-Q EAI 100 for Epinephrine\4-Design output\Patents,-,10/01/2023 11:59:07,Doc-272151"
"220284-01 Alembic Epinephrine -  Threshold Analysis 20230105_draft_JSK 120123,ilan,E3D-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0670-Flexi-Q EAI 100 for Epinephrine\5-Design v&v\Design Validation\Threshold Analysis,-,15/01/2023 14:50:03,Doc-273264"
"Alembic  - list of patents for FTO from Alembic - December 29 2022 - EXTERNAL,ilan,E3D-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0670-Flexi-Q EAI 100 for Epinephrine\4-Design output\Patents,-,03/01/2023 11:16:40,Doc-271866"
"1_11-2261-safety clip,ilan,E3D-ILAN-HP   C:\ePDM_Elcam\Documents\1_11 - New Part Number,,04/12/2022 14:57:04,"
"Device operation stages 10012023,ilan,E3D-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0670-Flexi-Q EAI 100 for Epinephrine\4-Design output\Patents,,10/01/2023 11:58:45,"
"DR ASSM Summary - 181222,ilan,E3D-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0670-Flexi-Q EAI 100 for Epinephrine\4-Design output\Product design files\DTM assembly,-,19/12/2022 10:54:22,Doc-271179"
"E-EAI Tools Manufacturing and Qualification.mpp,ilan,GENESIS   C:\ePDM_Elcam\Projects\PRJ-0670-Flexi-Q EAI 100 for Epinephrine\1-Design & development planning\Project Planning,,03/01/2023 12:59:31,"
"PRS-0004-Somatrogon Injector pen-Product Requirements Document - PRD REV B DRAFT,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\System Project\PRS-0004-Somatrogon Injector pen\2-Design Input\Product Specification\PRD,-,17/01/2023 19:36:44,Doc-273474"
"ASSY GIMINI,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\LA - מעבדה\A0 - כללי\12 - Injection Fluid Weighting Jig\02 - Pegasus,-,07/09/2022 11:29:08,"
"LAA01202001,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\LA - מעבדה\A0 - כללי\12 - Injection Fluid Weighting Jig\02 - Pegasus,,07/09/2022 11:12:30,"
"GXA0.1mg,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\LA - מעבדה\A0 - כללי\12 - Injection Fluid Weighting Jig\02 - Pegasus,-,07/09/2022 11:08:56,"
"Needle Sensor - GNTP Injector Pen,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\System Project\PRS-0003-Genotropin Injector pen\5-Des. V&V\Pre-DV\SOP's (Test Protocols),,11/09/2022 17:45:41,"
"Vial,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\LA - מעבדה\A0 - כללי\12 - Injection Fluid Weighting Jig\02 - Pegasus,,11/09/2022 16:27:10,"
"LAA01202000,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\LA - מעבדה\A0 - כללי\12 - Injection Fluid Weighting Jig\02 - Pegasus,,07/09/2022 11:08:01,"
"PRJ-0631 - Genotropin Injector Pen - Detailed Spring Design_RevB,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0631-Genotropin Injector pen\4-Design output\DDR Analysis\Detailed Springs Design,-,13/07/2022 11:27:10,Doc-262826"
"HF1 Dror Assembly as Part,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\LA - מעבדה\A0 - כללי\12 - Injection Fluid Weighting Jig\02 - Pegasus,-,07/09/2022 17:30:12,"
"Actuator Spring - Mirrored - Updated,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\DV - מחלקת פיתוח\01 - מתקנים\06 - מתקן לבדיקת  מנגנון הדלתית - GIMINI\Updated Springs,-,21/11/2021 09:08:59,"
"Actuator Spring - Updated,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\DV - מחלקת פיתוח\01 - מתקנים\06 - מתקן לבדיקת  מנגנון הדלתית - GIMINI\Updated Springs,-,21/11/2021 09:08:59,"
"Cart Spring - Updated,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\DV - מחלקת פיתוח\01 - מתקנים\06 - מתקן לבדיקת  מנגנון הדלתית - GIMINI\Updated Springs,-,21/11/2021 09:08:59,"
"Pre-DV Report with Template,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0631-Genotropin Injector pen\5-Design v&v\Design Verification\Pre-DV\Report,,08/02/2023 20:07:06,"
"Rev0 to Rev1 Differences for Analysies,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0631-Genotropin Injector pen\4-Design output\DDR Analysis,-,25/05/2022 09:15:39,Doc-256834"
"PRJ-0003-Genotropin Injector pen-Design Review Record - DRR Mech CDR - OLD,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\System Project\PRS-0003-Genotropin Injector pen\3-Des. Review\Design Reviews\CDR\Mechanical,-,22/06/2022 12:21:52,Doc-260604"
"Pre-DV Report,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0631-Genotropin Injector pen\5-Design v&v\Design Verification\Pre-DV\Report,-,08/02/2023 17:50:25,Doc-274157"
"LAA01202001,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\LA - מעבדה\A0 - כללי\12 - Injection Fluid Weighting Jig\02 - Pegasus,-,07/09/2022 10:50:37,"
"MRS Transfered to PRD Tracking,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\System Project\PRS-0003-Genotropin Injector pen\2-Design Input\Product Specification\MRS,,29/06/2022 11:43:08,"
"Spring Design Table,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\Projects\PRJ-0631-Genotropin Injector pen\4-Design output\DDR Analysis\Detailed Springs Design,-,09/05/2022 09:58:57,Doc-253439"
"PRS-0004-Somatrogon Injector pen-Traceability chart,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\System Project\PRS-0004-Somatrogon Injector pen\2-Design Input\Product Specification\PRD,-,27/12/2021 17:08:40,Doc-246861"
"LAA01201005,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\LA - מעבדה\A0 - כללי\12 - Injection Fluid Weighting Jig,-,07/09/2022 10:42:45,"
"Slider Spring - Updated,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\ManEng\שרטוטי מתקנים\DV - מחלקת פיתוח\01 - מתקנים\06 - מתקן לבדיקת  מנגנון הדלתית - GIMINI\Updated Springs,-,21/11/2021 09:08:59,"
"Battery Performance - GNTP Injector Pen,ilan.k,ENG-ILAN-HP   C:\ePDM_Elcam\System Project\PRS-0003-Genotropin Injector pen\5-Des. V&V\Pre-DV\SOP's (Test Protocols),-,25/10/2022 14:53:33,Doc-266080"
"Pre-DV considerations,ilana.k,QA-ILANA   C:\ePDM_Elcam\System Project\PRS-0003-Genotropin Injector pen\5-Des. V&V,-,04/04/2022 10:22:46,Doc-253999"
"PRJ-0636-Flexi-Q CAI_Test Method Validation for Design Verification Protocol,ilana.k,QA-ILANAK-HP   C:\ePDM_Elcam\Projects\PRJ-0636-Flexi-Q CAI\5-Design v&v\Design Verification\Test Method Validation\Obsolete,-,15/05/2022 17:50:24,Doc-256259"
"Production-412301-MONO BAYER-09-02-2023-,inj,DLT-QA-RIGHT   C:\ePDM_Elcam\Documents\Measurements\הבטחת איכות\Production-412301,1,09/02/2023 09:31:58,Doc-274914"
"PRJ-0571-CSTD-Status meeting minutes 15.02.2023,ira.p,PMO-IRAP-HP   C:\ePDM_Elcam\Projects\PRJ-0571-CSTD\3-Design reviews\Meeting minutes & Correspondences\פגישה שבועית צוות אופרטיבי,,15/02/2023 08:31:44,"
"PRJ-0571-CSTD-Status meeting minutes 07.02.2023,ira.p,PMO-IRAP-HP   C:\ePDM_Elcam\Projects\PRJ-0571-CSTD\3-Design reviews\Meeting minutes & Correspondences\פגישה שבועית צוות אופרטיבי,-,09/02/2023 17:27:49,Doc-275192"
"Supplier qualification status 18.04.22,ira.p,PMO-IRA-W10   C:\ePDM_Elcam\Projects\PRJ-0571-CSTD\3-Design reviews\Meeting minutes & Correspondences\ה.איכות,,18/04/2022 14:15:12,"
"PRJ-0664-BD-INTELLIPORT 3W STP- 15.02.23,ira.p,PMO-IRAP-HP   C:\ePDM_Elcam\Projects\PRJ-0664-BD-INTELLIPORT 3W STP\3-Design reviews\Meeting minutes & Correspondences,,15/02/2023 08:49:04,"
"PRJ-0621-HP STP Gamma Compatible-Status meeting minutes 08.02.23,ira.p,PMO-IRAP-HP   C:\ePDM_Elcam\Projects\PRJ-0621-Irradiation Compatible HP Stopcock\3-Design reviews\Meeting minutes & Correspondences,-,09/02/2023 17:27:50,Doc-275193"
"PRJ-0645-Diagnostear tears collector-Project closure,ira.p,PMO-IRAP-HP   C:\ePDM_Elcam\Projects\PRJ-0645-Diagnostear tears collector\6-Design transfer\Project closure,-,09/02/2023 17:27:38,Doc-272368"
"MEPRJ---קורלציית ספיקה אוויר-נוזל במוצרי פלאש-דוויס וטרנסדיוסר-Engineering Test Summary ,iryna.c,MNENG-IRYNAC-HP   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0111-קורלציית ספיקה אויר-נוזל במוצרי פלאש-דוויס וטרנסדיוסר\7-Project Management,-,24/08/2022 15:44:06,Doc-265712"
"Prj-MEPRJ-0111-MEPRJ-0111-קורלציית ספיקה אויר-נוזל במוצרי פלאש-דוויס וטרנסדיוסר-29-08-2022-,iryna.c,MNENG-IRYNAC-HP   C:\ePDM_Elcam\Documents\Measurements\הנדסת ייצור\Prj-MEPRJ-0111,1,29/08/2022 13:07:59,Doc-265827"
"הוראת עבודה 2-20-07 - כיול מכשירי ספרינט,iryna.c,MNENG-IRYNAC-HP   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0111-קורלציית ספיקה אויר-נוזל במוצרי פלאש-דוויס וטרנסדיוסר\7-Project Management,-,29/08/2022 16:54:20,Doc-265844"
"MEPRJ-0111-קורלציית ספיקה אוויר-נוזל במוצרי פלאש-דוויס וטרנסדיוסר-Engineering Test Plan ,iryna.c,MNENG-IRYNAC-HP   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0111-קורלציית ספיקה אויר-נוזל במוצרי פלאש-דוויס וטרנסדיוסר\7-Project Management,-,19/09/2022 10:18:13,Doc-265711"
"MEPRJ-0111-קורלציית ספיקה אוויר-נוזל במוצרי פלאש-דוויס וטרנסדיוסר-טבלת תוצאות,iryna.c,MNENG-IRYNAC-HP   C:\ePDM_Elcam\ManEng\MEProjects\MEPRJ-0111-קורלציית ספיקה אויר-נוזל במוצרי פלאש-דוויס וטרנסדיוסר\7-Project Management,-,29/08/2022 14:41:09,Doc-265828"
"סיום הטיפול ב- ECO-22-0017,israel.d,QA-ISRAEL   C:\ePDM_Elcam\Engineering Changes Records\ECO\ECO-22-0017-שינוי בתהליך הבדיקה למוצרי מונבלוק,-,25/04/2022 16:16:03,Doc-255027"
"Prj-0644 tubes-140342 PVC TUBES 3x1.5-3MMDEHP FREE -23.08.2022,israel.l,ENG-ISRAEL-HP   C:\ePDM_Elcam\Documents\Measurements\פיתוח\Prj-0644 tubes,1,09/08/2022 17:51:21,Doc-264921"
"PRJ-0644-Serenno Urine Meter-Design Verification Plan-2nd draft,israel.l,ENG-ISRAEL-HP   C:\ePDM_Elcam\Projects\PRJ-0644-Serenno Urine Meter\5-Design v&v\Design Verification,-,15/02/2023 10:30:41,Doc-254638"
"App.1-SOP 4-01-21-Shipping Simulation Test  Lab.Protocol_Serenno,israel.l,ENG-ISRAEL-HP   C:\ePDM_Elcam\Projects\PRJ-0644-Serenno Urine Meter\5-Design v&v\Design Verification,,01/02/2023 10:18:10,"
"130300,israel.l,ENG-ISRAEL-HP   C:\ePDM_Elcam\Products\ProductsFolders\130300,-,26/01/2023 16:59:29,"
"PRJ-0644-Serenno Urine Meter-Design Verification Plan-2nd draft_Serenno's Comments,israel.l,ENG-ISRAEL-HP   C:\ePDM_Elcam\Projects\PRJ-0644-Serenno Urine Meter\5-Design v&v\Design Verification,-,18/01/2023 11:24:00,Doc-273499"
"525316-for PCLF402,israel.l,ENG-ISRAEL-HP   C:\ePDM_Elcam\Projects\PRJ-0621-Irradiation Compatible HP Stopcock\4-Design output\Product design files\GHIPS\GHIPS6\IRC6 FFF PC PCLF402_01.01.2023,-,16/01/2023 17:10:04,Doc-273409"
"525316--for PCLF402,israel.l,ENG-ISRAEL-HP   C:\ePDM_Elcam\Projects\PRJ-0621-Irradiation Compatible HP Stopcock\4-Design output\Product design files\GHIPS\GHIPS6\IRC6 FFF PC PCLF402_01.01.2023,-,15/01/2023 10:45:17,Doc-272380"
"PS-01-025 - Rev C MDC Industries 07022023 signed,israel.l,ENG-ISRAEL-HP   C:\ePDM_Elcam\Projects\PRJ-0644-Serenno Urine Meter\4-Design output\Product design files\tube end design,-,07/02/2023 12:57:07,Doc-274791"
"04-SRN-0812_01,israel.l,ENG-ISRAEL-HP   C:\ePDM_Elcam\Projects\PRJ-0644-Serenno Urine Meter\4-Design output\Product design files\Obselete\Draft_parts.21.03.2021,-,21/03/2021 13:26:21,"
"base plate,israel.l,ENG-ISRAEL-HP   C:\ePDM_Elcam\Projects\PRJ-0644-Serenno Urine Meter\4-Design output\Product design files\bonding assembly machine,-,31/03/2021 15:43:26,"
